hathi_id	shorttitle	author	person_id	inferreddate	imprintdate	oclc	full_name	given_name	last_name	gender
pst.000016272644	Humboldt's gift	Bellow, Saul	2073	1975	1984	13303717	Saul Bellow	Saul	Bellow	male
inu.30000006065472	Herzog	Bellow, Saul	2073	1976	1976	2304552	Saul Bellow	Saul	Bellow	male
mdp.39015020831932	The last circle, stories and poems	Benét, Stephen Vincent	2145	1946	1946	802246	Stephen Vincent Benét	Stephen Vincent	Benét	male
uc1.b3346074	The last circle : stories and poems	Benét, Stephen Vincent	2145	1948	1948	10272449	Stephen Vincent Benét	Stephen Vincent	Benét	male
mdp.39076001212872	Thirteen o'clock : stories of several worlds	Benét, Stephen Vincent	2145	1987	1987	26796458	Stephen Vincent Benét	Stephen Vincent	Benét	male
mdp.39076006253202	Selected poetry and prose;	Benét, Stephen Vincent	2145	1960	1960	280001	Stephen Vincent Benét	Stephen Vincent	Benét	male
mdp.39015013073252	The devil and Daniel Webster and other stories	Benét, Stephen Vincent	2145	1967	1967	8261836	Stephen Vincent Benét	Stephen Vincent	Benét	male
mdp.39015024838800	James Shore's daughter	Benét, Stephen Vincent	2145	1972	1972	539489	Stephen Vincent Benét	Stephen Vincent	Benét	male
mdp.39015047482735	John Brown's body	Benét, Stephen Vincent	2145	1986	1986	14942543	Stephen Vincent Benét	Stephen Vincent	Benét	male
pst.000029582570	The Stephen Vincent Benét pocket book	Benét, Stephen Vincent	2145	1946	1946	925019	Stephen Vincent Benét	Stephen Vincent	Benét	male
mdp.39015031225298	The first person singular	Benét, William Rose	2380	1971	1971	128756	William Rose Benét	William Rose	Benét	male
inu.30000020684506	Once in Europa	Berger, John	1107	1991	1991	22663443	John Berger	John	Berger	male
mdp.39015041756290	Pig earth	Berger, John	1107	1992	1992	25747450	John Berger	John	Berger	male
pst.000048590280	Lilac and flag : an old wives' tale of a city	Berger, John	1107	1992	1992	25747488	John Berger	John	Berger	male
uc1.32106011122329	To the wedding : a novel	Berger, John	1107	1995	1995	31610422	John Berger	John	Berger	male
mdp.39015082681167	From A to X : a story in letters	Berger, John	1107	2008	2008	227016260	John Berger	John	Berger	male
mdp.39015019871766	Lilac and flag : an old wives' tale of a city	Berger, John	1107	1991	1991	22662878	John Berger	John	Berger	male
mdp.49015002628569	G. : a novel	Berger, John	1107	1991	1991	23652217	John Berger	John	Berger	male
mdp.39015015477014	Once in Europa	Berger, John	1107	1989	1989	20539184	John Berger	John	Berger	male
mdp.39015023670162	Pig earth	Berger, John	1107	1988	1988	17942603	John Berger	John	Berger	male
pst.000050945108	Pig earth	Berger, John	1107	1981	1981	316878404	John Berger	John	Berger	male
mdp.39015004106822	Pig Earth	Berger, John	1107	1979	1979	5803444	John Berger	John	Berger	male
mdp.39015010243965	The foot of Clive	Berger, John	1107	1979	1979	6461615	John Berger	John	Berger	male
inu.32000001005802	A painter of our time	Berger, John	1107	1959	1959	1425797	John Berger	John	Berger	male
mdp.39015000225709	A painter of our time	Berger, John	1107	1976	1976	2574145	John Berger	John	Berger	male
mdp.39015005862027	G.: a novel	Berger, John	1107	1972	1972	481741	John Berger	John	Berger	male
mdp.39015066052807	G	Berger, John	1107	1972	1972	482566	John Berger	John	Berger	male
uc1.b2808472	The foot of Clive	Berger, John	1107	1962	1962	8321991	John Berger	John	Berger	male
pst.000063459357	Vital parts : a novel	Berger, Thomas	2217	1970	1982	8389493	Thomas Berger	Thomas	Berger	male
mdp.39015030215548	Sneaky people : a novel	Berger, Thomas	2217	1975	1975	1091701	Thomas Berger	Thomas	Berger	male
uc1.32106002161229	Regiment of women; a novel	Berger, Thomas	2217	1973	1973	636145	Thomas Berger	Thomas	Berger	male
mdp.39015008914908	Who is Teddy Villanova?	Berger, Thomas	2217	1977	1977	2439516	Thomas Berger	Thomas	Berger	male
mdp.39015058738835	Adventures of the artificial woman : a novel	Berger, Thomas	2217	2004	2004	53021633	Thomas Berger	Thomas	Berger	male
pst.000046076380	Orrie's story :  a novel	Berger, Thomas	2217	1990	1992	26248973	Thomas Berger	Thomas	Berger	male
mdp.39015066683445	Reinhart in love	Berger, Thomas	2217	1970	1970	295599	Thomas Berger	Thomas	Berger	male
pst.000068137236	Regiment of women : a novel	Berger, Thomas	2217	1982	1982	8576193	Thomas Berger	Thomas	Berger	male
mdp.39015051325218	Reinhart in love : a novel	Berger, Thomas	2217	1982	1982	8389496	Thomas Berger	Thomas	Berger	male
pst.000015377937	Neighbors	Berger, Thomas	2217	1981	1981	10868535	Thomas Berger	Thomas	Berger	male
mdp.39015051348681	Reinhart's women : a novel	Berger, Thomas	2217	1981	1981	7464508	Thomas Berger	Thomas	Berger	male
mdp.39015008409578	The feud : a novel	Berger, Thomas	2217	1983	1983	9043217	Thomas Berger	Thomas	Berger	male
mdp.39015014184231	Arthur Rex : a legendary novel	Berger, Thomas	2217	1978	1978	3843141	Thomas Berger	Thomas	Berger	male
pst.000012834525	The feud : a novel	Berger, Thomas	2217	1984	1984	10909414	Thomas Berger	Thomas	Berger	male
pst.000046076670	Nowhere	Berger, Thomas	2217	1986	1986	14267305	Thomas Berger	Thomas	Berger	male
pst.000046076687	Being invisible	Berger, Thomas	2217	1987	1988	17546401	Thomas Berger	Thomas	Berger	male
uc1.32106017798833	The houseguest : a novel	Berger, Thomas	2217	2004	2004	56317341	Thomas Berger	Thomas	Berger	male
mdp.39015056665782	Best friends : a novel	Berger, Thomas	2217	2003	2003	51040487	Thomas Berger	Thomas	Berger	male
mdp.39015038112150	Suspects : a novel	Berger, Thomas	2217	1996	1996	33359740	Thomas Berger	Thomas	Berger	male
mdp.39015028870676	Robert Crews	Berger, Thomas	2217	1994	1994	27811642	Thomas Berger	Thomas	Berger	male
mdp.39015011563775	Nowhere	Berger, Thomas	2217	1985	1985	11346070	Thomas Berger	Thomas	Berger	male
mdp.39015033365647	Crazy in Berlin	Berger, Thomas	2217	1970	1970	35583143	Thomas Berger	Thomas	Berger	male
mdp.39015018938103	Orrie's story : a novel	Berger, Thomas	2217	1990	1990	21443659	Thomas Berger	Thomas	Berger	male
uc1.32106002161203	Killing time; a novel	Berger, Thomas	2217	1967	1967	313670	Thomas Berger	Thomas	Berger	male
uc1.32106006131194	Crazy in Berlin	Berger, Thomas	2217	1958	1958	13408473	Thomas Berger	Thomas	Berger	male
mdp.39015050732737	Little big man	Berger, Thomas	2217	1965	1965	40646729	Thomas Berger	Thomas	Berger	male
mdp.39015004735307	Vital parts, a novel	Berger, Thomas	2217	1970	1970	77313	Thomas Berger	Thomas	Berger	male
mdp.39015060886135	Sneaky people	Berger, Thomas	2217	2005	2005	61153359	Thomas Berger	Thomas	Berger	male
pst.000019281018	The houseguest	Berger, Thomas	2217	1988	1989	18781244	Thomas Berger	Thomas	Berger	male
uc1.32106002161237	Reinhart in love	Berger, Thomas	2217	1962	1962	2114954	Thomas Berger	Thomas	Berger	male
mdp.39015059172786	Let's just say	Bernstein, Charles	345	2003	2003	52407963	Charles Bernstein	Charles	Bernstein	male
inu.30000055913622	Two more stories of the Port William membership	Berry, Wendell	2335	1997	1997	37901532	Wendell Berry	Wendell	Berry	male
mdp.39015006637592	A place on Earth : a novel	Berry, Wendell	2335	1983	1983	9332295	Wendell Berry	Wendell	Berry	male
uc1.32106009798692	The discovery of Kentucky	Berry, Wendell	2335	1991	1991	24291725	Wendell Berry	Wendell	Berry	male
mdp.39015029187468	Fidelity : five stories	Berry, Wendell	2335	1992	1992	25368089	Wendell Berry	Wendell	Berry	male
mdp.39015032100367	Watch with me : and six other stories of the yet-remembered Ptolemy Proudfoot and his wife, Miss Minnie, née Quinch	Berry, Wendell	2335	1994	1994	29597233	Wendell Berry	Wendell	Berry	male
mdp.39015066896336	Andy Catlett : early travels : a novel	Berry, Wendell	2335	2006	2006	71369261	Wendell Berry	Wendell	Berry	male
mdp.39015055183548	Three short novels	Berry, Wendell	2335	2002	2002	49599702	Wendell Berry	Wendell	Berry	male
mdp.39015050326928	Jayber Crow : a novel	Berry, Wendell	2335	2000	2000	43894318	Wendell Berry	Wendell	Berry	male
uc1.32106012605983	The memory of Old Jack	Berry, Wendell	2335	1999	1999	41419557	Wendell Berry	Wendell	Berry	male
mdp.39015012248665	The memory of Old Jack	Berry, Wendell	2335	1974	1974	714417	Wendell Berry	Wendell	Berry	male
mdp.39015038556521	A world lost	Berry, Wendell	2335	1996	1996	34690765	Wendell Berry	Wendell	Berry	male
uc1.b4951090	Recovery	Berryman, John	1108	1973	1973	638701	John Berryman	John	Berryman	male
mdp.49015002987320	Recovery (a novel) : Delusions, etc. of John Berryman (poems)	Berryman, John	1108	1974	1974	9367039	John Berryman	John	Berryman	male
mdp.39015050478729	In the shadow of our house : stories	Blackwood, Scott	2075	2001	2001	46785274	Scott Blackwood	Scott	Blackwood	male
mdp.39015078783894	We agreed to meet just here : a novel	Blackwood, Scott	2075	2009	2009	246899404	Scott Blackwood	Scott	Blackwood	male
mdp.39015056439493	American standard	Blair, John (John M.)	1111	2002	2002	50591544	John Blair	John	Blair	male
mdp.39015014577053	A North American education; a book of short fiction	Blaise, Clark	412	1973	1973	595396	Clark Blaise	Clark	Blaise	male
mdp.39015005208395	Tribal justice	Blaise, Clark	412	1974	1974	902388	Clark Blaise	Clark	Blaise	male
mdp.39015055116167	Tribal justice	Blaise, Clark	412	1974	1975	2726310	Clark Blaise	Clark	Blaise	male
mdp.39015008009808	Lusts	Blaise, Clark	412	1983	1983	8907797	Clark Blaise	Clark	Blaise	male
pst.000012857029	Lunar attractions	Blaise, Clark	412	1983	1983	9995528	Clark Blaise	Clark	Blaise	male
mdp.39015050916447	Lunar attractions	Blaise, Clark	412	1979	1979	4503478	Clark Blaise	Clark	Blaise	male
mdp.39015029099242	Man and his world	Blaise, Clark	412	1992	1992	26801089	Clark Blaise	Clark	Blaise	male
mdp.39015073865365	Beautiful children : a novel	Bock, Charles	346	2008	2008	82772602	Charles Bock	Charles	Bock	male
mdp.39015047866085	Trans-sister radio : a novel	Bohjalian, Chris	380	2000	2000	42454419	Chris Bohjalian	Chris	Bohjalian	male
mdp.39015046479419	The law of similars : a novel	Bohjalian, Chris	380	1999	1999	38765082	Chris Bohjalian	Chris	Bohjalian	male
uc1.32106018968526	The double bind : a novel	Bohjalian, Chris	380	2007	2007	68624142	Chris Bohjalian	Chris	Bohjalian	male
uc1.32106017725026	Before you know kindness : a novel	Bohjalian, Chris	380	2004	2004	54425063	Chris Bohjalian	Chris	Bohjalian	male
mdp.39015054182780	The buffalo soldier : a novel	Bohjalian, Chris	380	2002	2002	47643032	Chris Bohjalian	Chris	Bohjalian	male
mdp.39015033975049	Water witches	Bohjalian, Chris	380	1995	1995	30029245	Chris Bohjalian	Chris	Bohjalian	male
mdp.39015041305452	Midwives : a novel	Bohjalian, Chris	380	1997	1997	34839705	Chris Bohjalian	Chris	Bohjalian	male
mdp.39015008468715	The death of Descartes	Bosworth, David	502	1981	1981	7460802	David Bosworth	David	Bosworth	male
mdp.39015018504061	Easter weekend	Bottoms, David	503	1990	1990	20522632	David Bottoms	David	Bottoms	male
uc1.b4432476	Any cold jordan : a novel	Bottoms, David	503	1987	1987	15378607	David Bottoms	David	Bottoms	male
mdp.39015066017727	Black Hawk down : a story of modern war	Bowden, Mark	1524	1999	1999	40135273	Mark Bowden	Mark	Bowden	male
mdp.39015027498701	Black Hawk down : a story of modern war	Bowden, Mark	1524	2000	2000	43505959	Mark Bowden	Mark	Bowden	male
mdp.39015008453170	Let it come down	Bowles, Paul	1781	1952	1952	280378	Paul Bowles	Paul	Bowles	male
mdp.39015054095990	The delicate prey, and other stories	Bowles, Paul	1781	1950	1950	933553	Paul Bowles	Paul	Bowles	male
mdp.39015055478971	Collected stories & later writings	Bowles, Paul	1781	2002	2002	49261324	Paul Bowles	Paul	Bowles	male
mdp.39015032584115	The portable Paul and Jane Bowles	Bowles, Paul	1781	1994	1994	28966449	Paul Bowles	Paul	Bowles	male
uc1.32106015265769	The sheltering sky	Bowles, Paul	1781	1949	1978	3072285	Paul Bowles	Paul	Bowles	male
mdp.39015014566635	A distant episode : the selected stories	Bowles, Paul	1781	1988	1988	18442282	Paul Bowles	Paul	Bowles	male
mdp.39015014447802	Unwelcome words : seven stories	Bowles, Paul	1781	1988	1988	18149757	Paul Bowles	Paul	Bowles	male
mdp.39015014503497	A hundred camels in the courtyard	Bowles, Paul	1781	1986	1986	15687460	Paul Bowles	Paul	Bowles	male
pst.000013191085	Midnight mass and other stories	Bowles, Paul	1781	1985	1985	12640438	Paul Bowles	Paul	Bowles	male
inu.39000001612097	The spider's house	Bowles, Paul	1781	1982	1982	8283660	Paul Bowles	Paul	Bowles	male
uc1.32106015297184	The sheltering sky	Bowles, Paul	1781	1990	1990	20594960	Paul Bowles	Paul	Bowles	male
uc1.32106007983064	The sheltering sky	Bowles, Paul	1781	1949	1949	280380	Paul Bowles	Paul	Bowles	male
mdp.39015008944400	Collected stories, 1939-1976	Bowles, Paul	1781	1980	1980	4776335	Paul Bowles	Paul	Bowles	male
mdp.39015005770725	The boy who set the fire & other stories	Bowles, Paul	1781	1974	1974	746012	Paul Bowles	Paul	Bowles	male
mdp.39015010298381	Pages from Cold Point, and other stories	Bowles, Paul	1781	1968	1968	462693	Paul Bowles	Paul	Bowles	male
mdp.39015011815381	The time of friendship; a volume of short stories	Bowles, Paul	1781	1967	1967	912160	Paul Bowles	Paul	Bowles	male
mdp.39015019786014	Up above the world : a novel	Bowles, Paul	1781	1966	1966	375061	Paul Bowles	Paul	Bowles	male
pst.000001865349	A hundred camels in the courtyard	Bowles, Paul	1781	1962	1962	607980	Paul Bowles	Paul	Bowles	male
mdp.39015011242644	The hours after noon, short stories	Bowles, Paul	1781	1959	1959	22341134	Paul Bowles	Paul	Bowles	male
mdp.39015010344326	The spider's house	Bowles, Paul	1781	1955	1955	331162	Paul Bowles	Paul	Bowles	male
uc1.$b401386	A little stone; stories	Bowles, Paul	1781	1950	1950	889773	Paul Bowles	Paul	Bowles	male
mdp.39015062584803	Excitable women, damaged men	Boyers, Robert	1945	2005	2005	62254302	Robert Boyers	Robert	Boyers	male
mdp.49015002999101	Tooth and claw	Boyle, T. Coraghessan	2192	2005	2005	57406172	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015060121715	The inner circle	Boyle, T. Coraghessan	2192	2004	2004	53972124	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015050297343	A friend of the earth	Boyle, T. Coraghessan	2192	2000	2000	43296883	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015056248878	Drop City	Boyle, T. Coraghessan	2192	2003	2003	49743603	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015053381920	After the plague : stories	Boyle, T. Coraghessan	2192	2001	2001	47023431	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015078776278	The women : a novel	Boyle, T. Coraghessan	2192	2009	2009	233548516	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015064882783	Talk talk : a novel	Boyle, T. Coraghessan	2192	2006	2006	62290672	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
pst.000057177502	T.C. Boyle stories : the collected stories of T. Coraghessan Boyle	Boyle, T. Coraghessan	2192	1999	1999	43034280	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015070016095	World's end : a novel	Boyle, T. Coraghessan	2192	1988	1988	17200253	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
uc1.32106014604208	Riven rock	Boyle, T. Coraghessan	2192	1998	1998	37499906	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015014722402	If the river was whiskey : stories	Boyle, T. Coraghessan	2192	1989	1989	18521532	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015032985577	Without a hero : stories	Boyle, T. Coraghessan	2192	1994	1994	28962812	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015071588845	The road to Wellville	Boyle, T. Coraghessan	2192	1993	1993	26856894	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
pst.000022553164	The road to Wellville	Boyle, T. Coraghessan	2192	1993	1993	26856894	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015019833923	East is East	Boyle, T. Coraghessan	2192	1991	1991	24290508	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015013132827	Budding prospects : a pastoral	Boyle, T. Coraghessan	2192	1984	1984	10146303	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015020710714	Greasy Lake & other stories	Boyle, T. Coraghessan	2192	1985	1985	11262000	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.49015001013847	Greasy Lake & other stories	Boyle, T. Coraghessan	2192	1986	1986	12803856	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015014190311	World's end : a novel	Boyle, T. Coraghessan	2192	1987	1987	15366191	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015018495211	If the river was whiskey : stories	Boyle, T. Coraghessan	2192	1990	1990	20671132	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
uc1.32106014071713	T.C. Boyle stories : the collected stories of T. Coraghessan Boyle	Boyle, T. Coraghessan	2192	1998	1998	39658247	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015034904717	The tortilla curtain	Boyle, T. Coraghessan	2192	1995	1995	31900353	T. Coraghessan Boyle	T. Coraghessan	Boyle	male
mdp.39015020645456	Fahrenheit 451	Bradbury, Ray	1875	1967	1967	7050586	Ray Bradbury	Ray	Bradbury	male
mdp.39015008161641	S is for space	Bradbury, Ray	1875	1966	1966	1385552	Ray Bradbury	Ray	Bradbury	male
mdp.39015005542009	Twice twenty-two: The golden apples of the sun. A medicine for melancholy	Bradbury, Ray	1875	1966	1966	6530572	Ray Bradbury	Ray	Bradbury	male
osu.32435053305041	Beyond / by Ray Bradbury [et al.]	Bradbury, Ray	1875	1963	1963	28749701	Ray Bradbury	Ray	Bradbury	male
mdp.39015004283381	The Martian chronicles	Bradbury, Ray	1875	1950	1950	1074208	Ray Bradbury	Ray	Bradbury	male
mdp.39015046337054	Fahrenheit 451;	Bradbury, Ray	1875	1953	1953	268886	Ray Bradbury	Ray	Bradbury	male
uc1.32106002091640	The golden apples of the sun	Bradbury, Ray	1875	1953	1953	1362321	Ray Bradbury	Ray	Bradbury	male
mdp.39015005906592	Something wicked this way comes	Bradbury, Ray	1875	1962	1963	26893126	Ray Bradbury	Ray	Bradbury	male
mdp.39015002968033	I sing the body electric! Stories	Bradbury, Ray	1875	1969	1969	44828	Ray Bradbury	Ray	Bradbury	male
mdp.39015010741117	R is for rocket	Bradbury, Ray	1875	1962	1962	1262168	Ray Bradbury	Ray	Bradbury	male
mdp.39015012296730	The golden apples of the sun	Bradbury, Ray	1875	1961	1961	225012	Ray Bradbury	Ray	Bradbury	male
