id	htid	person_id	author1_normalized	author1	author2	author3	author4	title	imprint	date	place	isbn	oclc	lccn
7246	mdp.39015046379189	3459	Godwin, Gail	Godwin, Gail.	null	null	null	The odd woman.	Knopf; [distributed by Random House] 1974.	1974	nyu	['0394489284']	['902894']	['74008552']
7247	mdp.39015003940288	574	Goldbarth, Albert	Goldbarth, Albert.	null	null	null	Coprolites. Drawings by Neil Greenberg.	New Rivers Press; [distributed by Serendipity Books, Berkeley, Calif.] 1973.	1973	nyu	['091228448X (pbk.),0912284498']	['866225']	['73089872']
7248	mdp.39015003940221	574	Goldbarth, Albert	Goldbarth, Albert.	null	null	null	Jan. 31.	Doubleday, 1974.	1974	nyu	['0385060858 (pbk.),0385059558']	['886173']	['73022534']
7249	mdp.39015011828913	1089	Kinsella, W. P.	Kinsella, W. P.	null	null	null	The alligator report : stories / by W.P. Kinsella.	Coffee House Press, 1985.	1985	mnu	['0918273102 (pbk.) :']	['12341941']	['85017412']
7250	mdp.39015046848878	3087	Glück, Louise	GlÃ¼ck, Louise 1943-	null	null	null	The house on marshland / Louise GlÃ¼ck.	Ecco Press, 1975.	1975	nyu	['0912946180']	['1093426']	['74021764']
7251	mdp.39015003676684	3127	Fox, William Price	Fox, William Price.	null	null	null	Moonshine light, moonshine bright, a novel.	Lippincott [1967]	1967	pau	[]	['233083']	['67014364']
7252	mdp.39015003699785	4340	Armens, Sven M.	Armens, Sven M.	null	null	null	John Gay, social critic.	King's Crown Press, Columbia University, 1954.	1954	nyu	[]	['466221']	['54010539']
7253	mdp.39015048898509	3194	Stern, Richard G.	Stern, Richard G. 1928-	null	null	null	A father's words : a novel / Richard Stern.	Arbor House, c1986.	1986	nyu	['0877957916 :']	['12807444']	['85026754']
7254	mdp.39015039578011	3674	Schwartz, Lynne Sharon	Schwartz, Lynne Sharon.	null	null	null	We are talking about homes : a great university against its neighbors / Lynne Sharon Schwartz.	Harper & Row, 1985.	1985	nyu	['0060154799 :']	['12133848']	['85042735']
7255	mdp.39015020730936	3678	Delbanco, Nicholas	Delbanco, Nicholas.	null	null	null	About my tables & other stories / Nicholas Delbanco.	W. Morrow, 1983.	1983	nyu	['0688021573 :']	['9834320']	['83061367']
7256	mdp.39015020694728	3678	Delbanco, Nicholas	Delbanco, Nicholas.	null	null	null	Stillness / Nicholas Delbanco.	Quill, 1982, c1980.	1982	nyu	['0688009786 (pbk.)']	['7999446']	['81021020']
7257	mdp.39015009460166	3678	Delbanco, Nicholas	Delbanco, Nicholas.	Cheuse, Allan former owner.	Delbanco, Nicholas inscriber.	null	The Beaux Arts Trio / Nicholas Delbanco.	Morrow, c1985.	1985	nyu	['0688040012']	['10850600']	['84001125/MN']
7258	mdp.39015009056915	692	Watten, Barrett	Watten, Barrett.	null	null	null	Total syntax / Barrett Watten.	Southern Illinois University Press, [1984], c1985.	1985	ilu	['0809311798']	['10184971']	['83020295']
7259	mdp.39015011895409	3087	Glück, Louise	GlÃ¼ck, Louise 1943-	null	null	null	The triumph of Achilles / Louise GlÃ¼ck.	Ecco Press, 1985.	1985	nyu	['0880010819 :']	['12050299']	['85010249']
7260	mdp.39015028707316	287	Dobyns, Stephen	Dobyns, Stephen 1941-	null	null	null	Cold dog soup / Stephen Dobyns.	Viking, 1985.	1985	nyu	['0670808407 :']	['12050955']	['85010604']
7261	uc1.b4534832	790	Kidder, Tracy	Kidder, Tracy.	null	null	null	House / Tracy Kidder.	Houghton Mifflin, 1985.	1985		['0395363179 :']	['11915246']	['85007630']
7262	mdp.39015029834986	17	Hall, Oakley M.	Hall, Oakley M.	Gold, Herbert 1924-	null	null	Corpus of Joe Bailey / Oakley Hall ; introduction by Herbert Gold.	Arbor House, 1984, c1981.	1984	nyu	['0877956537']	['11694874']	['52014032']
7263	mdp.39015008304415	4365	Warren, Robert Penn	Warren, Robert Penn 1905-1989	null	null	null	Segregation, the inner conflict in the South.	Random House [1956]	1956	nyu	[]	['423341']	['56011268/L/r842']
7264	mdp.39015014859857	44	Tiempo, Edilberto K.	Tiempo, Edilberto K.	null	null	null	Cry slaughter!	Avon Books, c1957.	1957	nyu	[]	['23817476']	[]
7265	mdp.39015047752673	3697	Dodd, Susan M	Dodd, Susan M. 1946-	null	null	null	Old wives' tales / Susan M. Dodd.	University of Iowa Press, c1984.	1984	iau	['0877451338 (pbk.) :,087745132X :']	['10948887']	['84008879']
7266	mdp.39015014203205	186	Hall, Douglas Kent	Hall, Douglas Kent.	null	null	null	Working cowboys / Douglas Kent Hall.	Holt, Rinehart, and Winston, c1984.	1984	nyu	['0030704189 (pbk.),0030704170 :']	['10695947']	['84006630']
7267	mdp.39015008178371	3674	Schwartz, Lynne Sharon	Schwartz, Lynne Sharon.	null	null	null	Disturbances in the field / Lynne Sharon Schwartz.	Harper & Row, c1983.	1983	nyu	['0060152028 :']	['9393922']	['83047555']
7268	uc1.32106012423080	0	Hass, Robert	Hass, Robert.	null	null	null	Twentieth century pleasures : prose on poetry / Robert Hass.	Ecco Press, 1984.	1984	nyu	['0880010452 :']	['9853393']	['83016394']
7269	uc2.ark:/13960/t5p84533h	3122	Piper, Edwin Ford	Piper, Edwin Ford 1871-1939	null	null	null	Barbed wire, and other poems, by Edwin Ford Piper.	The Midland press, 1917.	1917	ilu	[]	['8992010']	['18017184']
7270	mdp.39015008847116	3459	Godwin, Gail	Godwin, Gail.	null	null	null	Mr. Bedford and the muses / by Gail Godwin.	Viking Press, 1983.	1983	nyu	['0670492353']	['9464767']	['83047870']
7271	mdp.39015005640605	1025	Miller, Jane	Miller, Jane 1932-	null	null	null	Many voices : bilingualism, culture, and education / Jane Miller.	Routledge & Kegan Paul, 1983.	1983	enk	['0710093411 (pbk.) :,0710093314 :']	['8928876']	['82020433']
7272	mdp.39015028763137	4365	Warren, Robert Penn	Warren, Robert Penn 1905-1989	null	null	null	Jefferson Davis gets his citizenship back / Robert Penn Warren.	The University Press of Kentucky, c1980.	1980	kyu	['0813114454']	['7095591']	['80051023']
7273	mdp.39015008679659	3660	Cheever, John	Cheever, John.	Crampton, Nancy photographer.	Scudellari, R. D. designer.	Freedman, Joe Marc book designer.	Oh, what a paradise it seems / by John Cheever.	Alfred A. Knopf :, 1982.	1982	nyu	['0394513347 :']	['7976014']	['81048109']
7274	uc1.b4951195	3086	Justice, Donald Rodney	Justice, Donald Rodney 1925-2004	null	null	null	The summer anniversaries / by Donald Justice	Wesleyan University Press, 1981	1981	ctu	['0819511056 (pbk.) :', '0819521051 :']	['7812889']	['81-14802']
7275	mdp.39015008438247	3641	Hoagland, Edward	Hoagland, Edward.	Wolff, Geoffrey 1937-	null	null	The Edward Hoagland reader / edited and with an introd. by Geoffrey Wolff.	Random House, [1979]	1979	nyu	['0394507428']	['4933179']	['79004776']
7276	mdp.39015066049993	1109	Phillips, Jayne Anne	Phillips, Jayne Anne 1952-	null	null	null	Black tickets / by Jane Anne Phillips.	Delacorte Press/S. Lawrence, [1979]	1979	nyu	['0440507774 (pbk.),0440007089.']	['4857906']	['79012353']
7277	mdp.39015000561525	3690	McPherson, Sandra	McPherson, Sandra.	null	null	null	The year of our birth / Sandra McPherson.	Ecco Press, 1978.	1978	nyu	['0912946490 (pbk.),0912946482 :']	['3272732']	['77085295']
7278	mdp.39015005889939	3198	Hannah, Barry	Hannah, Barry.	null	null	null	Ray / Barry Hannah.	Knopf : distributed by Random House, 1980.	1980	nyu	['0394509722']	['6043057']	['80011195']
7279	uc1.32106011264659	3683	Carver, Raymond	Carver, Raymond 1938-1988	null	null	null	Cathedral : stories / Raymond Carver.	Knopf : Distributed by Random House, 1983.	1983	nyu	['0394528840 :']	['9557563']	['83047779']
7280	mdp.39015002153180	4328	O'Connor, Flannery	O'Connor, Flannery.	null	null	null	A good man is hard to find : and other stories / Flannery O'Connor.	Harcourt, Brace and Company, 1955.	1955	nyu	[]	['224143']	['55007423/L']
7281	mdp.39015006244613	3683	Carver, Raymond	Carver, Raymond 1938-1988	null	null	null	Fires : essays, poems, stories / Raymond Carver.	Vintage Books, 1984, c1983.	1984	nyu	['039472299X (pbk.) :']	['10099428']	['83040305']
7282	mdp.39015030717238	44	Tiempo, Edilberto K.	Tiempo, Edilberto K.	null	null	null	Finalities : a novelette and five short stories / by Edilberto K. Tiempo.	New Day Publishers ; distributors, Cellar Book Shop, 1982.	1982	ph	['9711000075 (NP),9711000067 (BP)']	['10330053']	[]
7283	uc1.b3462844	3209	Sadoff, Ira	Sadoff, Ira.	null	null	null	A northern calendar / Ira Sadoff.	D. R. Godine, 1982.	1982	mau	['0879233672 :']	['7178006']	['80083949']
7284	uc1.32106005000564	128	Tevis, Walter S.	Tevis, Walter S.	null	null	null	Mockingbird / Walter Tevis.	Doubleday, 1980.	1980	nyu	['9780385149334', '0385149336 :']	['5555669']	['78022773']
7285	mdp.39015012067065	975	Twichell, Chase	Twichell, Chase 1950-	null	null	null	Northern spy : poems / by Chase Twichell.	University of Pittsburgh Press, c1981.	1981	pau	['0822953285 (pbk.) :,082293437X :']	['7276999']	['80054061']
7286	uc1.$b119872	3349	Cassill, R. V.	Cassill, R. V. (Ronald Verlin) 1919-2002	null	null	null	The happy marriage, and other stories, by R. V. Cassill.	Purdue University Studies, 1966.	1966	inu	[]	['4674104']	['66063480']
7287	uc1.b4951633	566	Dubie, Norman	Dubie, Norman 1945-	null	null	null	The city of the Olesha fruit / Norman Dubie.	Doubleday, 1979.	1979	nyu	['9780385145732', '038514573X :']	['4570409']	['78019257']
7288	uc1.b4950781	4356	Lauterbach, Ann	Lauterbach, Ann 1942-	null	null	null	Many times, but then / by Ann Lauterbach.	University of Texas Press, c1979.	1979	txu	['0292750471 (pbk.)', '0292750463.']	['4515481']	['78027309']
7289	mdp.39015001147688	87	Levine, Philip	Levine, Philip 1928-	null	null	null	Ashes : poems new & old / by Philip Levine.	Atheneum, 1979.	1979	nyu	['068910975X :']	['4515064']	['78020596']
7290	mdp.39015005711612	3643	Busch, Frederick	Busch, Frederick 1941-2006	null	null	null	Hardwater country : stories / Frederick Busch.	Knopf, 1979.	1979	nyu	['0394505603 :']	['4493369']	['78023745']
7291	mdp.39015002985169	128	Tevis, Walter S.	Tevis, Walter S.	null	null	null	The man who fell to Earth / Walter Tevis ; with a new introd. by Norman Spinard.	Gregg Press, 1978, c1963.	1978	mau	['0839824386']	['4493206']	['78023821']
