htid	title_id	title	author	year	first_week	debut_rank	best_rank
uc1.b3435129	4047	SHARDIK	Richard Adams	1975	1975-05-18	8	2
mdp.39015066049738	4047	SHARDIK	Richard Adams	1975	1975-05-18	8	2
mdp.39076005253906	4047	SHARDIK	Richard Adams	1975	1975-05-18	8	2
mdp.39015008040605	4047	SHARDIK	Richard Adams	1975	1975-05-18	8	2
uc1.32106014625765	4048	SHARP EDGES	Jayne Ann Krentz	1998	1998-02-01	12	9
mdp.39015050134397	4050	SHATTERED	Dick Francis	2000	2000-10-01	15	5
mdp.39015060111013	4053	SHEM CREEK	Dorothea Benton Frank	2004	2004-08-22	2	10
mdp.39015057621222	4054	SHEPHERDS ABIDING	Jan Karon	2003	2003-11-09	13	4
mdp.39015031325866	4056	SHINING SCABBARD	R. C. Hutchinson	1937	1937-01-11	6	6
uc1.$b56773	4056	SHINING SCABBARD	R. C. Hutchinson	1937	1937-01-11	6	6
mdp.39015053393511	4057	SHINING THROUGH	Susan Isaacs	1988	1988-08-21	12	9
mdp.39015063936259	4058	SHINING WINDOWS	Kathleen Norris	1935	1935-10-21	4	4
mdp.39076006273952	4059	SHIP OF FOOLS	Katherine Anne Porter	1962	1962-04-15	12	1
wu.89008854226	4060	SHIPS IN THE SKY	Gunnar Gunnarsson	1938	1938-02-14	6	6
mdp.39015064689691	4061	SHIVER	Lisa Jackson	2006	2006-04-23	2	4
mdp.39015053382985	4062	SHOCK	Robin Cook	2001	2001-09-16	3	5
mdp.39015038410083	4063	SHOCK WAVE	Clive Cussler	1995	1995-12-24	15	3
mdp.39015070756625	4067	SHOOT HIM IF HE RUNS	Stuart Woods	2007	2007-10-14	7	5
mdp.39015067679517	4068	SHOPAHOLIC & BABY	Sophie Kinsella	2007	2007-03-18	4	1
mdp.39015066047567	4069	SHOPAHOLIC & SISTER	Sophie Kinsella	2004	2004-10-17	15	9
mdp.39015066740948	4072	SHORT STRAW	Stuart Woods	2006	2006-10-29	12	6
mdp.39015055835816	4074	SHRINK RAP	Robert B. Parker	2002	2002-10-06	1	6
mdp.39015048828811	4076	SICK PUPPY	Carl Hiaasen	2000	2000-01-23	12	6
uc1.b3688035	4080	SILAS CROCKETT	Mary Ellen Chase	1935	1935-12-02	5	4
uc1.$b56362	4080	SILAS CROCKETT	Mary Ellen Chase	1935	1935-12-02	5	4
mdp.39015004308212	4080	SILAS CROCKETT	Mary Ellen Chase	1935	1935-12-02	5	4
mdp.39015038528215	4083	SILENT HONOR	Danielle Steel	1996	1996-11-24	2	1
pst.000058048085	4083	SILENT HONOR	Danielle Steel	1996	1996-11-24	2	1
mdp.49015002829555	4083	SILENT HONOR	Danielle Steel	1996	1996-11-24	2	1
mdp.49015002950823	4083	SILENT HONOR	Danielle Steel	1996	1996-11-24	2	1
mdp.39015034535867	4086	SILENT NIGHT	Mary Higgins Clark	1995	1995-10-22	15	2
mdp.39015033336978	4091	SILENT TREATMENT	Michael Palmer	1995	1995-04-02	7	9
mdp.39015066055602	4092	SILENT WITNESS	Richard North Patterson	1997	1997-01-26	4	3
mdp.39015016414834	4097	SILVER LEOPARD	F. Van Wyck Mason	1955	1955-11-13	16	16
uc1.b3688126	4100	SILVER SPOON	Edwin Gilbert	1957	1957-05-26	11	2
mdp.39015054378057	4103	SIN KILLER	Larry McMurtry	2002	2002-05-26	9	12
uc1.$b106417	4110	SINGING WATERS	Ann Bridge	1946	1946-07-14	6	6
mdp.39015000551682	4110	SINGING WATERS	Ann Bridge	1946	1946-07-14	6	6
uc1.b4469976	4115	SIRONIA, TEXAS	Madison Cooper	1952	1952-11-23	9	7
mdp.39015016447164	4115	SIRONIA, TEXAS	Madison Cooper	1952	1952-11-23	9	7
uc1.$b87172	4115	SIRONIA, TEXAS	Madison Cooper	1952	1952-11-23	9	7
mdp.39015016447156	4115	SIRONIA, TEXAS	Madison Cooper	1952	1952-11-23	9	7
uc1.$b87173	4115	SIRONIA, TEXAS	Madison Cooper	1952	1952-11-23	9	7
uc1.b4469977	4115	SIRONIA, TEXAS	Madison Cooper	1952	1952-11-23	9	7
mdp.39015067683550	4119	SISTERS	Danielle Steel	2007	2007-03-04	5	2
mdp.39015073982731	4124	SIZZLE AND BURN	Jayne Ann Krentz	2008	2008-02-17	9	4
uc1.32106007992271	4126	SKELETON CREW	Stephen King	1985	1985-06-23	11	1
mdp.39015058856298	4133	SKINNY DIP	Carl Hiaasen	2004	2004-08-01	11	2
mdp.39015046339316	4134	SKINNY LEGS AND ALL	Tom Robbins	1990	1990-04-22	6	4
mdp.39015053541309	4136	SKIPPING CHRISTMAS	John Grisham	2001	2001-11-25	1	1
mdp.39015020747013	4139	SLAPSTICK	Kurt Vonnegut	1976	1976-09-26	8	4
pst.000050573486	4141	SLAVES OF NEW YORK	Tama Janowitz	1986	1986-08-24	1	15
mdp.39015020678473	4143	SLEEP TILL NOON	Max Shulman	1950	1950-04-30	2	7
uc1.32106002129325	4147	SLEEPING BEAUTY	Ross MacDonald	1973	1973-05-27	1	9
mdp.39015050695512	4147	SLEEPING BEAUTY	Ross MacDonald	1973	1973-05-27	1	9
mdp.39015064872834	4149	SLEEPING WITH FEAR	Kay Hooper	2006	2006-08-06	11	10
mdp.39015059130461	4151	SLIGHTLY DANGEROUS	Mary Balogh	2004	2004-06-20	5	12
mdp.39015050499121	4152	SLIGHTLY SHADY	Amanda Quick	2001	2001-04-22	3	8
mdp.39015062563773	4154	SLOW BURN	Julie Garwood	2005	2005-09-18	4	3
mdp.39015041008676	4159	SMALL VICES	Robert B. Parker	1997	1997-04-20	15	7
mdp.39015031231189	4165	SMITH	Warwick Deeping	1932	1932-10-17	3	3
mdp.39015054153955	4167	SMOKE IN MIRRORS	Jayne Ann Krentz	2002	2002-01-27	2	6
mdp.39015079245166	4168	SMOKE SCREEN	Sandra Brown	2008	2008-08-31	6	1
uc1.$b56156	4177	SO GREAT A MAN	David Pilgrim	1937	1937-10-18	6	6
mdp.39015048901733	4179	SO LITTLE TIME	John P. Marquand	1943	1943-08-30	2	1
mdp.39015031608030	4179	SO LITTLE TIME	John P. Marquand	1943	1943-08-30	2	1
uc1.$b102222	4179	SO LITTLE TIME	John P. Marquand	1943	1943-08-30	2	1
uc1.b3710901	4179	SO LITTLE TIME	John P. Marquand	1943	1943-08-30	2	1
mdp.39015051112673	4182	SO RED THE ROSE	Stark Young	1934	1934-07-30	6	1
mdp.39076005080614	4182	SO RED THE ROSE	Stark Young	1934	1934-07-30	6	1
pst.000021218941	4182	SO RED THE ROSE	Stark Young	1934	1934-07-30	6	1
mdp.39015050557142	4183	SO WELL REMEMBERED	James Hilton	1945	1945-08-26	2	1
uc1.b3872826	4183	SO WELL REMEMBERED	James Hilton	1945	1945-08-26	2	1
mdp.39015047856458	4184	SOFT FOCUS	Jayne Ann Krentz	2000	2000-01-16	15	12
mdp.39015003681049	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann	1954	1954-10-24	10	4
uc1.b3687742	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann	1954	1954-10-24	10	4
mdp.39015040722442	4187	SOLE SURVIVOR	Dean Koontz	1997	1997-02-23	2	1
mdp.39015000563000	4189	SOLO	Jack Higgins	1980	1980-07-13	1	9
mdp.39015003464677	4190	SOME CAME RUNNING	James Jones	1958	1958-01-26	12	4
uc1.b3435280	4190	SOME CAME RUNNING	James Jones	1958	1958-01-26	12	4
mdp.39015015308383	4191	SOME CAN WHISTLE	Larry McMurtry	1989	1989-10-29	9	6
mdp.39015070730117	4197	SOMEONE TO LOVE	Jude Deveraux	2007	2007-08-05	7	8
mdp.39015058013163	4198	SOMEONE TO WATCH OVER ME	Judith McNaught	2003	2003-03-09	10	3
mdp.39015049553541	4200	SOMETHING HAPPENED	Joseph Heller	1974	1974-10-27	10	1
mdp.39015004954346	4200	SOMETHING HAPPENED	Joseph Heller	1974	1974-10-27	10	1
coo.31924082761333	4200	SOMETHING HAPPENED	Joseph Heller	1974	1974-10-27	10	1
uc1.32106015458299	4200	SOMETHING HAPPENED	Joseph Heller	1974	1974-10-27	10	1
mdp.39015039762847	4202	SOMETHING LIGHT	Margery Sharp	1961	1961-04-09	15	14
mdp.39015034328503	4202	SOMETHING LIGHT	Margery Sharp	1961	1961-04-09	15	14
mdp.39015002751025	4203	SOMETHING OF VALUE	Robert Ruark	1955	1955-05-08	7	1
uc1.b3728055	4203	SOMETHING OF VALUE	Robert Ruark	1955	1955-05-08	7	1
umn.31951002041801y	4203	SOMETHING OF VALUE	Robert Ruark	1955	1955-05-08	7	1
mdp.39015018620339	4205	SON OF A HUNDRED KINGS	Thomas B. Costain	1950	1950-11-12	2	2
uc1.b3614690	4205	SON OF A HUNDRED KINGS	Thomas B. Costain	1950	1950-11-12	2	2
uc1.b3116639	4209	SON OF THE MOON	Joseph George Hitrec	1948	1948-04-04	7	9
mdp.39015066064497	4210	SONG OF SUSANNAH	Stephen King	2004	2004-06-27	9	1
mdp.39015014823770	4212	SONG OF YEARS	Bess Streeter Aldrich	1939	1939-01-30	5	5
uc1.32106019118212	4214	SONGS WITHOUT WORDS	Ann Packer	2007	2007-09-23	11	10
mdp.39015070745362	4214	SONGS WITHOUT WORDS	Ann Packer	2007	2007-09-23	11	10
uc1.b3552942	4216	SONS	Pearl S. Buck	1932	1932-10-03	1	1
mdp.39015002613381	4216	SONS	Pearl S. Buck	1932	1932-10-03	1	1
pst.000031902632	4216	SONS	Pearl S. Buck	1932	1932-10-03	1	1
uc1.32106006152380	4218	SOPHIE'S CHOICE	William Styron	1979	1979-06-24	3	1
mdp.49015002795327	4218	SOPHIE'S CHOICE	William Styron	1979	1979-06-24	3	1
mdp.39015063249232	4221	SOUR PUSS	Rita Mae Brown and Sneaky Pie Brown	2006	2006-03-19	7	9
uc1.b3921051	4222	SOUTH MOON UNDER	Marjorie K. Rawlings	1933	1933-03-27	3	2
mdp.39015000599186	4222	SOUTH MOON UNDER	Marjorie K. Rawlings	1933	1933-03-27	3	2
mdp.39015014856150	4224	SOUTH OF THE ANGELS	Jessamyn West	1960	1960-05-15	15	13
mdp.39015008023783	4225	SOUTH RIDING	Winifred Holtby	1936	1936-04-13	6	6
uc1.$b102989	4225	SOUTH RIDING	Winifred Holtby	1936	1936-04-13	6	6
inu.32000002892091	4225	SOUTH RIDING	Winifred Holtby	1936	1936-04-13	6	6
mdp.39015004248582	4225	SOUTH RIDING	Winifred Holtby	1936	1936-04-13	6	6
mdp.39015046886159	4228	SOUTHERN CROSS	Patricia Cornwell	1999	1999-01-31	6	1
mdp.39015020643766	4229	SOUTHERN DISCOMFORT	Rita Mae Brown	1982	1982-05-16	1	15
mdp.39015012309996	4233	SPARK OF LIFE	Erich Maria Remarque	1952	1952-02-17	7	4
uc1.b4885333	4233	SPARK OF LIFE	Erich Maria Remarque	1952	1952-02-17	7	4
inu.39000000525985	4233	SPARK OF LIFE	Erich Maria Remarque	1952	1952-02-17	7	4
mdp.39015053606771	4234	SPARKENBROKE	Charles Morgan	1936	1936-04-20	4	1
uc1.$b106391	4234	SPARKENBROKE	Charles Morgan	1936	1936-04-20	4	1
mdp.39015041359921	4239	SPECIAL DELIVERY	Danielle Steel	1997	1997-07-13	14	1
mdp.39015049988614	4240	SPECIAL OPS	W. E. B. Griffin	2001	2001-02-04	9	3
uc1.32106018065802	4242	SPECIMEN DAYS	Michael Cunningham	2005	2005-06-26	15	11
mdp.39015062563906	4243	SPELL OF THE HIGHLANDER	Karen Marie Moning	2005	2005-09-18	13	12
mdp.49015002595263	4247	SPHINX	Robin Cook	1979	1979-07-01	9	8
mdp.39015030699550	4254	SPIRIT LAKE	MacKinlay Kantor	1961	1961-10-22	15	4
uc1.$b103886	4254	SPIRIT LAKE	MacKinlay Kantor	1961	1961-10-22	15	4
uc1.b4384826	4254	SPIRIT LAKE	MacKinlay Kantor	1961	1961-10-22	15	4
mdp.39015070729945	4259	SPOOK COUNTRY	William Gibson	2007	2007-08-26	6	6
uc1.$b103187	4260	SPOONHANDLE	Ruth Moore	1946	1946-07-14	7	6
mdp.39015007028387	4261	SPRING CAME ON FOREVER	B. S. Aldrich	1935	1935-11-04	8	7
uc1.$b299557	4261	SPRING CAME ON FOREVER	B. S. Aldrich	1935	1935-11-04	8	7
mdp.39015037432666	4262	SPRING COLLECTION	Judith Krantz	1996	1996-04-07	10	4
mdp.39015063150612	4264	SPRING MOON	Bette Bao Lord	1981	1981-11-29	10	2
mdp.39015064760930	4266	SPY	Ted Bell	2006	2006-09-03	2	9
mdp.39015014233541	4267	SPY HOOK	Len Deighton	1988	1988-12-25	1	7
mdp.39015019619140	4269	SPY SINKER	Len Deighton	1990	1990-09-16	5	5
mdp.39015005282622	4273	SS-GB	Len Deighton	1979	1979-03-25	1	3
uc1.b3727323	4274	STACY TOWER	Robert H.K. Walter	1963	1963-06-30	15	10
mdp.39015066877120	4276	STALEMATE	Iris Johansen	2007	2007-01-14	11	8
mdp.39015055435070	4280	STANDING IN THE RAINBOW	Fannie Flagg	2002	2002-08-25	3	3
pst.000058051146	4283	STAR	Danielle Steel	1989	1989-02-26	5	1
mdp.39015060123216	4284	STAR	Pamela Anderson	2004	2004-08-22	7	13
mdp.39015062494060	4286	STAR MONEY	Kathleen Winsor	1950	1950-04-30	4	3
mdp.39015033397988	4287	STAR OF THE UNBORN	Franz Werfel	1946	1946-03-24	1	12
uc1.b3634671	4287	STAR OF THE UNBORN	Franz Werfel	1946	1946-03-24	1	12
mdp.39015056893418	4308	STARS ON THE SEA	F. van Wyck Mason	1940	1940-06-10	1	1
uc1.$b106177	4308	STARS ON THE SEA	F. van Wyck Mason	1940	1940-06-10	1	1
uc1.b3710831	4315	STEAMBOAT GOTHIC	Frances Parkinson Keyes	1952	1952-11-30	5	3
mdp.39015030701000	4315	STEAMBOAT GOTHIC	Frances Parkinson Keyes	1952	1952-11-30	5	3
mdp.39015012409077	4317	STEPHANIA	Ilona Karmel	1953	1953-04-26	11	11
uc1.$b105736	4317	STEPHANIA	Ilona Karmel	1953	1953-04-26	11	11
mdp.39015050498982	4319	STICKS & SCONES	Diane Mott Davidson	2001	2001-04-22	4	9
mdp.39015060020446	4328	STONE COLD	Robert B. Parker	2003	2003-10-19	3	11
uc1.b3711212	4330	STOPOVER: TOKYO	John P. Marquand	1957	1957-02-10	12	8
mdp.39015032134366	4330	STOPOVER: TOKYO	John P. Marquand	1957	1957-02-10	12	8
pst.000029139026	4331	STORIES OF THREE DECADES	Thomas Mann	1936	1936-06-15	7	4
pst.000029591558	4331	STORIES OF THREE DECADES	Thomas Mann	1936	1936-06-15	7	4
uc1.32106014060872	4331	STORIES OF THREE DECADES	Thomas Mann	1936	1936-06-15	7	4
mdp.39015002194143	4331	STORIES OF THREE DECADES	Thomas Mann	1936	1936-06-15	7	4
mdp.39015000359318	4331	STORIES OF THREE DECADES	Thomas Mann	1936	1936-06-15	7	4
mdp.39015023537197	4335	STORM GIRL	Joseph C. Lincoln	1937	1937-09-27	5	5
mdp.39015000542897	4338	STORM WARNING	Jack Higgins	1976	1976-10-03	1	3
mdp.39015033065213	4339	STORMING HEAVEN	Dale Brown	1994	1994-08-21	11	13
mdp.39015034285463	4341	STORMY WEATHER	Carl Hiaasen	1995	1995-09-03	6	9
mdp.39015062109155	4342	STRAIGHT	Dick Francis	1989	1989-11-26	14	6
mdp.39015049691218	4344	STRANGE FRUIT	Lillian Smith	1944	1944-03-26	5	1
miua.1029408.0001.001	4344	STRANGE FRUIT	Lillian Smith	1944	1944-03-26	5	1
uc1.32106014826249	4344	STRANGE FRUIT	Lillian Smith	1944	1944-03-26	5	1
mdp.39015054090710	4344	STRANGE FRUIT	Lillian Smith	1944	1944-03-26	5	1
mdp.39015051885690	4344	STRANGE FRUIT	Lillian Smith	1944	1944-03-26	5	1
miun.ahq1329.0001.001	4344	STRANGE FRUIT	Lillian Smith	1944	1944-03-26	5	1
mdp.49015000502816	4344	STRANGE FRUIT	Lillian Smith	1944	1944-03-26	5	1
uc1.$b244819	4350	STRANGER'S RETURN	Phil Stong	1933	1933-07-24	3	2
mdp.49015002980580	4351	STRANGERS	Dean R. Koontz	1986	1986-05-11	10	15
uc1.$b404099	4353	STRANGERS WHEN WE MEET	Evan Hunter	1958	1958-06-22	10	7
mdp.39015026975949	4356	STREETS OF LAREDO	Larry McMurtry	1993	1993-08-08	13	3
pst.000048379465	4356	STREETS OF LAREDO	Larry McMurtry	1993	1993-08-08	13	3
mdp.39015058013296	4357	STRIP TEASE	Carl Hiaasen	1993	1993-09-12	7	8
mdp.39015039090371	4358	STRONG MEDICINE	Arthur Hailey	1984	1984-09-30	5	3
mdp.39015010667940	4358	STRONG MEDICINE	Arthur Hailey	1984	1984-09-30	5	3
uc1.b3473687	4358	STRONG MEDICINE	Arthur Hailey	1984	1984-09-30	5	3
mdp.39015058727051	4363	SUCH GOOD FRIENDS	Lois Gould	1970	1970-07-05	11	7
mdp.39015020828813	4363	SUCH GOOD FRIENDS	Lois Gould	1970	1970-07-05	11	7
mdp.39015037445304	4367	SUDDEN PREY	John Sandford	1996	1996-05-26	4	5
mdp.39015063339967	4369	SUITE FRANÇAISE	Irène Némirovsky	2006	2006-04-30	10	11
pst.000067801114	4369	SUITE FRANÇAISE	Irène Némirovsky	2006	2006-04-30	10	11
mdp.39015050484420	4372	SUMMER ISLAND	Kristin Hannah	2001	2001-04-15	10	16
mdp.39015008837968	4373	SUMMER OF '42	Herman Raucher	1971	1971-04-11	13	7
mdp.39015037484535	4375	SUMMER OF THE RED WOLF	Morris West	1971	1971-10-24	1	10
mdp.39015047066348	4378	SUMMER SISTERS	Judy Blume	1998	1998-06-07	13	2
uc1.b3435098	4380	SUNDAY THE RABBI STAYED HOME	Harry Kemelman	1969	1969-03-30	5	6
mdp.39015058085120	4382	SUNNY CHANDLER'S RETURN	Sandra Brown	2004	2004-01-18	3	13
mdp.39015016455860	4383	SUNRISE TO SUNSET	Samuel Hopkins Adams	1950	1950-08-06	4	16
uc1.$b86201	4383	SUNRISE TO SUNSET	Samuel Hopkins Adams	1950	1950-08-06	4	16
mdp.39015055087590	4385	SUNSET IN ST. TROPEZ	Danielle Steel	2002	2002-07-14	14	2
mdp.39015040054101	4386	SUNSET LIMITED	James Lee Burke	1998	1998-06-28	12	9
inu.30000063925154	4386	SUNSET LIMITED	James Lee Burke	1998	1998-06-28	12	9
mdp.39015008434535	4388	SUPERIOR WOMEN	Alice Adams	1984	1984-10-14	9	10
mdp.39015060818427	4389	SUPERSTITION	Karen Robards	2005	2005-05-15	13	9
mdp.39015019563579	4392	SURE OF YOU	Armistead Maupin	1989	1989-11-12	14	15
mdp.39015040065479	4395	SURVIVAL OF THE FITTEST	Jonathan Kellerman	1997	1997-11-30	9	7
mdp.39015058207518	4397	SURVIVOR'S QUEST	Timothy Zahn	2004	2004-02-22	14	9
mdp.39015064700936	4399	SUSANNAH'S GARDEN	Debbie Macomber	2006	2006-05-14	6	6
uc1.32106002148002	4412	SWEET THURSDAY	John Steinbeck	1954	1954-06-27	8	3
mdp.39015002240599	4412	SWEET THURSDAY	John Steinbeck	1954	1954-06-27	8	3
mdp.49015001330191	4412	SWEET THURSDAY	John Steinbeck	1954	1954-06-27	8	3
uc1.b4432351	4423	SWORD POINT	Harold Coyle	1988	1988-10-16	14	12
mdp.39015011895540	4425	SYBIL	Louis Auchincloss	1952	1952-02-03	16	15
uc1.b3710953	4425	SYBIL	Louis Auchincloss	1952	1952-02-03	16	15
uc1.b4421428	4427	TABLE MONEY	Jimmy Breslin	1986	1986-08-10	15	14
mdp.39015014520202	4427	TABLE MONEY	Jimmy Breslin	1986	1986-08-10	15	14
mdp.39015077652207	4429	TAILSPIN	Catherine Coulter	2008	2008-07-13	3	3
uc1.b3582852	4435	TALE OF BALI	Vicki Baum	1938	1938-01-17	5	5
mdp.39015004930627	4435	TALE OF BALI	Vicki Baum	1938	1938-01-17	5	5
mdp.39015066709588	4435	TALE OF BALI	Vicki Baum	1938	1938-01-17	5	5
mdp.39015000544406	4436	TALES FROM A TROUBLED LAND	Alan Paton	1961	1961-05-21	1	16
mdp.39015032716113	4441	TALTOS	Anne Rice	1994	1994-10-09	15	1
uc1.32106005767956	4449	TAR BABY	Toni Morrison	1981	1981-04-19	3	5
mdp.39015047473577	4449	TAR BABY	Toni Morrison	1981	1981-04-19	3	5
pst.000026416946	4449	TAR BABY	Toni Morrison	1981	1981-04-19	3	5
mdp.39015056478194	4453	TATOOINE GHOST	Troy Denning	2003	2003-03-23	15	8
mdp.39015064904959	4457	TELEGRAPH DAYS	Larry McMurtry	2006	2006-06-18	14	13
uc1.32106013535023	4458	TELL ME HOW LONG THE TRAIN'S BEEN GONE	James Baldwin	1968	1968-07-07	10	7
pst.000029903269	4458	TELL ME HOW LONG THE TRAIN'S BEEN GONE	James Baldwin	1968	1968-07-07	10	7
uc1.32106017217883	4458	TELL ME HOW LONG THE TRAIN'S BEEN GONE	James Baldwin	1968	1968-07-07	10	7
mdp.39015050794398	4461	TELL NO ONE	Harlan Coben	2001	2001-07-22	11	13
uc1.$b188413	4465	TEMPO DI ROMA	Alexis Curvers	1959	1959-07-05	1	16
mdp.39015049545562	4466	TEMPTATION	Jude Deveraux	2000	2000-10-22	5	12
mdp.39015078780445	4467	TEMPTATION AND SURRENDER	Stephanie Laurens	2009	2009-03-15	12	14
mdp.39015000594930	4471	TEN NORTH FREDERICK	John O'Hara	1955	1955-12-11	11	2
mdp.39015013764611	4471	TEN NORTH FREDERICK	John O'Hara	1955	1955-12-11	11	2
mdp.39015015216602	4472	TENDER IS THE NIGHT	F. Scott Fitzgerald	1934	1934-04-23	4	1
mdp.39015000682883	4472	TENDER IS THE NIGHT	F. Scott Fitzgerald	1934	1934-04-23	4	1
mdp.39076001188627	4472	TENDER IS THE NIGHT	F. Scott Fitzgerald	1934	1934-04-23	4	1
mdp.39015011576298	4473	TENDER VICTORY	Taylor Caldwell	1956	1956-01-22	13	10
uc1.$b87077	4473	TENDER VICTORY	Taylor Caldwell	1956	1956-01-22	13	10
uc1.$b86202	4474	TENDERLOIN	Samuel H. Adams	1959	1959-02-15	15	9
mdp.39015016455878	4474	TENDERLOIN	Samuel H. Adams	1959	1959-02-15	15	9
mdp.39015079164938	4478	TERMINAL FREEZE	Lincoln Child	2009	2009-03-15	7	9
mdp.39015064703138	4479	TERRORIST	John Updike	2006	2006-06-25	8	5
mdp.39015012155928	4487	TEXASVILLE	Larry McMurtry	1987	1987-04-12	8	3
mdp.39015047522977	4489	THANK YOU, JEEVES	P. G. Wodehouse	1934	1934-05-07	7	7
inu.32000004568921	4489	THANK YOU, JEEVES	P. G. Wodehouse	1934	1934-05-07	7	7
mdp.39015042143662	4489	THANK YOU, JEEVES	P. G. Wodehouse	1934	1934-05-07	7	7
mdp.39015037294595	4491	THAT CAMDEN SUMMER	LaVyrle Spencer	1996	1996-02-11	8	2
uc1.$b63828	4492	THAT GIRL FROM MEMPHIS	Wilbur Daniel Steele	1945	1945-07-22	5	5
mdp.39015059414279	4492	THAT GIRL FROM MEMPHIS	Wilbur Daniel Steele	1945	1945-07-22	5	5
mdp.39015008031729	4495	THE 13 CLOCKS	James Thurber	1950	1950-12-24	2	9
mdp.39015012348747	4495	THE 13 CLOCKS	James Thurber	1950	1950-12-24	2	9
mdp.39015004036052	4495	THE 13 CLOCKS	James Thurber	1950	1950-12-24	2	9
mdp.39015070749869	4503	THE 47TH SAMURAI	Stephen Hunter	2007	2007-09-30	16	13
mdp.39015016450499	4504	THE 480	Eugene Burdick	1964	1964-07-12	1	7
uc1.b4096945	4504	THE 480	Eugene Burdick	1964	1964-07-12	1	7
mdp.39015016736681	4512	THE ABODE OF LOVE	Aubrey Menen	1956	1956-05-06	15	14
uc1.$b243516	4512	THE ABODE OF LOVE	Aubrey Menen	1956	1956-05-06	15	14
mdp.39015016736863	4512	THE ABODE OF LOVE	Aubrey Menen	1956	1956-05-06	15	14
mdp.39015073446224	4512	THE ABODE OF LOVE	Aubrey Menen	1956	1956-05-06	15	14
mdp.39015040129994	4516	THE ACCIDENTAL TOURIST	Anne Tyler	1985	1985-09-22	9	4
uc1.b4877325	4518	THE ADVENTURER	Mika Waltari	1950	1950-10-08	1	3
mdp.39015002214032	4520	THE ADVENTURES OF AUGIE MARCH	Saul Bellow	1953	1953-10-04	11	8
pst.000024504690	4520	THE ADVENTURES OF AUGIE MARCH	Saul Bellow	1953	1953-10-04	11	8
pst.000030500099	4520	THE ADVENTURES OF AUGIE MARCH	Saul Bellow	1953	1953-10-04	11	8
pst.000053472908	4520	THE ADVENTURES OF AUGIE MARCH	Saul Bellow	1953	1953-10-04	11	8
uc1.b4086706	4523	THE AFFAIR	C.P. Snow	1960	1960-05-29	11	5
mdp.39015000517337	4523	THE AFFAIR	C.P. Snow	1960	1960-05-29	11	5
mdp.39015001684441	4523	THE AFFAIR	C.P. Snow	1960	1960-05-29	11	5
uc1.$b102373	4526	THE AGE OF LONGING	Arthur Koestler	1951	1951-03-18	9	5
mdp.39015008221601	4526	THE AGE OF LONGING	Arthur Koestler	1951	1951-03-18	9	5
mdp.39015030104650	4526	THE AGE OF LONGING	Arthur Koestler	1951	1951-03-18	9	5
mdp.39015065392352	4526	THE AGE OF LONGING	Arthur Koestler	1951	1951-03-18	9	5
mdp.39015000578669	4528	THE AGE OF REASON	Jean Paul Sartre	1947	1947-08-17	7	15
mdp.39015009364806	4528	THE AGE OF REASON	Jean Paul Sartre	1947	1947-08-17	7	15
inu.30000007066859	4528	THE AGE OF REASON	Jean Paul Sartre	1947	1947-08-17	7	15
mdp.39015067684244	4531	THE ALEXANDRIA LINK	Steve Berry	2007	2007-02-18	4	3
uc1.$b106355	4532	THE ALEXANDRIANS	Charles Mills	1952	1952-06-22	15	9
mdp.39015069312687	4534	THE ALIBI MAN	Tami Hoag	2007	2007-04-15	8	3
mdp.39015058085914	4540	THE AMATEUR MARRIAGE	Anne Tyler	2004	2004-01-25	10	4
uc1.32106017318418	4540	THE AMATEUR MARRIAGE	Anne Tyler	2004	2004-01-25	10	4
mdp.39015046459338	4541	THE AMAZING ADVENTURES OF KAVALIER & CLAY	Michael Chabon	2001	2001-05-13	12	16
uc1.b3687383	4544	THE AMERICAN	Howard Fast	1946	1946-08-11	5	4
mdp.39015030745122	4544	THE AMERICAN	Howard Fast	1946	1946-08-11	5	4
mdp.39015066704464	4544	THE AMERICAN	Howard Fast	1946	1946-08-11	5	4
mdp.39015011485136	4546	THE AMERICAN FLAGGS	Kathleen Norris	1936	1936-08-31	5	4
mdp.39015020690858	4548	THE ANDROMEDA STRAIN	Michael Crichton	1969	1969-06-29	9	3
mdp.39015020821883	4548	THE ANDROMEDA STRAIN	Michael Crichton	1969	1969-06-29	9	3
mdp.39015059392293	4553	THE ANOINTED	Clyde Brion Davis	1937	1937-08-16	7	7
uc1.$b236162	4553	THE ANOINTED	Clyde Brion Davis	1937	1937-08-16	7	7
mdp.39015033398804	4554	THE ANSWER	Philip Wylie	1956	1956-07-08	15	15
uc1.b3885955	4554	THE ANSWER	Philip Wylie	1956	1956-07-08	15	15
uc1.b3727927	4554	THE ANSWER	Philip Wylie	1956	1956-07-08	15	15
mdp.39015003680967	4555	THE ANTAGONISTS	Ernest K. Gann	1971	1971-02-21	7	6
mdp.39015054028488	4557	THE APOCALYPSE WATCH	Robert Ludlum	1995	1995-06-04	1	3
uc1.b4368241	4559	THE APOSTLE	Sholem Asch	1943	1943-10-11	4	3
mdp.39015005743250	4559	THE APOSTLE	Sholem Asch	1943	1943-10-11	4	3
mdp.39015011691386	4559	THE APOSTLE	Sholem Asch	1943	1943-10-11	4	3
uc1.$b662366	4559	THE APOSTLE	Sholem Asch	1943	1943-10-11	4	3
